eventsPerDay;commitCommentEventsPerDay;createEventsPerDay;deleteEventsPerDay;downloadEventsPerDay;followEventsPerDay;forkEventsPerDay;forkApplyEventsPerDay;gistEventsPerDay;gollumEventsPerDay;issueEventsPerDay;issueCommentEventsPerDay;memberEventsPerDay;publicEventsPerDay;pullRequestEventsPerDay;pullRequestReviewEventsPerDay;pushDatesEventsPerDay;teamAddEventsPerDay;watchDatesEventsPerDay
bagonzalez;0.39883898664893785;0.0014193558243734443;0.01987098154122822;0.0;0.0;0.005677423297493777;0.05819358879931122;0.0;0.0014193558243734443;0.007096779121867221;0.0014193558243734443;0.0014193558243734443;0.005677423297493777;0.0014193558243734443;0.0;0.0;0.2753550299284482;0.0;0.01987098154122822
yanchith;0.8828068462215867;0.008828068462215866;0.05591110026070049;0.0;0.0;0.011770757949621156;0.03825496333626875;0.0;0.011770757949621156;0.058853789748105775;0.07062454769772693;0.2913262592531236;0.005885378974810578;0.0;0.1059368215465904;0.011770757949621156;0.08533799513475337;0.0;0.12653564795842742
cheokman;96.75288074983483;0.6450192049988989;2.5800768199955955;0.32250960249944943;0.0;0.0;0.9675288074983482;0.0;0.0;1.612548012497247;15.480460919973572;51.279026797412456;0.0;0.0;11.932855292479628;1.612548012497247;9.030268869984583;0.0;1.2900384099977977
huaixiaoz;10.502963075520437;0.28007901534721164;1.5754444613280656;0.0;0.0;0.17504938459200728;0.4201185230208175;0.0;0.07001975383680291;0.0;0.8752469229600364;3.676037076432153;0.0;0.0;1.7855037228384742;0.0;1.4704148305728613;0.0;0.17504938459200728
bardoloi;2.7232709173367504;0.0;0.4538784862227917;0.0;0.0;0.17247382476466086;0.5809644623651734;0.0;0.03631027889782334;0.0;0.0;0.0;0.08169812752010251;0.009077569724455834;0.0;0.0;0.0;0.0;1.3888681678417427
niteshnarayanlal;0.9346896430113018;0.0;0.14331907859506626;0.0;0.0;0.1059314928746142;0.19005356074563137;0.0;0.043618850007194086;0.17759103217214733;0.0;0.0;0.018693792860226037;0.015578160716855029;0.009346896430113018;0.0;0.028040689290339052;0.0;0.20251608931911538
clippit;3.4923036606537154;0.0;0.4074354270762668;0.0;0.0;0.453999475884983;0.3375893538631925;0.0;0.0;0.0;0.0;0.0;0.08148708541525336;0.0;0.0;0.0;0.0;0.0;2.21179231841402
harshitsyal;0.8573425068099523;0.014289041780165872;0.05715616712066349;0.0;0.0;0.04000931698446444;0.06001397547669666;0.0;0.017146850136199047;0.0;0.008573425068099523;0.08001863396892887;0.017146850136199047;0.0;0.13145918437752602;0.12002795095339332;0.19433096821025586;0.0;0.11717014259736015
neokya;13.328266672288672;0.04442755557429557;1.7771022229718227;0.35542044459436456;0.0;0.9774062226345026;0.9774062226345026;0.0;0.3998480001686601;0.0;1.1995440005059805;0.26656533344577343;0.4442755557429557;0.08885511114859114;1.0662613337830937;0.0;1.3772542228031628;0.0;4.353900446280966
athzuma;0.2912332459097062;0.0;0.01354573236789331;0.0;0.0;0.01128811030657776;0.002257622061315552;0.0;0.006772866183946655;0.002257622061315552;0.06547103977815101;0.12868445749498647;0.006772866183946655;0.0;0.029349086797102176;0.0;0.01128811030657776;0.0;0.01354573236789331
carlosmarin;10.917858280134048;0.0;1.9288216294903484;0.0;0.0;1.3465358545498658;1.8924287685565682;0.0;0.32753574840402144;0.0;0.0;0.0;0.3639286093378016;0.0;0.0;0.0;0.0;0.0;5.058607669795442
konfou;0.9971001005409268;0.0;0.11300467806130504;0.0;0.0;0.1528886820829421;0.11300467806130504;0.0;0.14291768107753283;0.1229756790667143;0.0;0.0;0.03656033701983398;0.019942002010818537;0.0;0.0;0.0;0.0;0.2958063631604749
czh;1.3898079357282462;0.004632693119094154;0.10655194173916555;0.0;0.0;0.041694238071847384;0.02316346559547077;0.0;0.0;0.004632693119094154;0.0694903967864123;0.2223692697165194;0.004632693119094154;0.009265386238188308;0.018530772476376616;0.0;0.6532097297922758;0.0;0.2316346559547077
hanief;2.1099533140268267;0.0;0.16176308740872336;0.007033177713422755;0.0;0.13363037655503235;0.42902384051878806;0.0;0.0;0.0;0.04219906628053653;0.07033177713422756;0.04219906628053653;0.01406635542684551;0.02813271085369102;0.0;0.5626542170738205;0.0;0.6189196387812025
phu4ku;0.6812041734478282;0.004541361156318854;0.009082722312637709;0.0;0.0;0.0;0.0;0.0;0.0;0.052225653297666826;0.15894764047115992;0.3337900449894358;0.004541361156318854;0.0;0.06812041734478282;0.0;0.0499549727195074;0.0;0.0
elopezanaya;0.4661747723260171;0.0;0.051087646282303244;0.0;0.0;0.07237416556659626;0.06811686170973766;0.0;0.0063859557852879055;0.01064325964214651;0.0063859557852879055;0.03831573471172743;0.04044438664015673;0.008514607713717207;0.017029215427434415;0.0063859557852879055;0.012771911570575811;0.0;0.1277191157057581
njuprincerain;3.92468956795709;0.0;0.30089286687671024;0.0;0.0;0.44479815103513687;0.18315217983799753;0.0;0.0;0.0;0.0;0.0;0.09157608991899877;0.013082298559856967;0.0;0.0;0.7980202121512749;0.0;2.0931677695771147
NickeZ;5.264605319119982;0.07019473758826643;0.08774342198533304;0.052646053191199825;0.0;0.0;0.0;0.0;0.0;0.0;0.29832763475013235;0.3334250035442655;0.017548684397066607;0.0;0.17548684397066608;0.0;4.211684255295986;0.0;0.017548684397066607
zhang-xin;0.9653403342356832;0.006435602228237888;0.3185623102977755;0.0;0.0;0.003217801114118944;0.012871204456475776;0.0;0.0;0.003217801114118944;0.17054345904830404;0.3056911058412997;0.009653403342356832;0.0;0.009653403342356832;0.0;0.11905864122240094;0.0;0.006435602228237888
felixwiemuth;12.37532764539339;0.0;0.1237532764539339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0825021843026226;0.1237532764539339;0.0;0.0;0.0825021843026226;0.0;11.880314539577654;0.0;0.0825021843026226
ytsTony;16.95594920280218;1.24343627487216;0.33911898405604357;0.0;0.0;0.0;0.056519830676007264;0.0;0.0;0.0;2.5999122110963344;6.330221035712814;0.22607932270402906;0.056519830676007264;2.147753565688276;0.7912776294641017;2.2607932270402906;0.0;0.9043172908161162
timofurrer;7.2239775856028805;0.0;0.7946375344163169;0.024079925285342935;0.0;0.6019981321335733;0.5538382815628875;0.0;1.492955367691262;0.0;0.26487917813877226;0.4815985057068587;0.19263940228274348;0.024079925285342935;0.09631970114137174;0.09631970114137174;0.26487917813877226;0.0;2.335752752678265
ffaamm;0.9665589617187834;0.07732471693750267;0.009665589617187834;0.0;0.0;0.0;0.0;0.0;0.0;0.003221863205729278;0.07410285373177339;0.2867458253099057;0.003221863205729278;0.0;0.173980613109381;0.01610931602864639;0.3221863205729278;0.0;0.0
aNaoy;19.956376223887137;0.7317337948758617;4.124317752936674;0.3326062703981189;0.0;0.06652125407962378;0.0;0.0;0.0;0.0;1.263903827512852;7.516901710997487;0.06652125407962378;0.0;0.8647763030351092;0.3326062703981189;4.0577964988570505;0.0;0.5986912867166141
mattbague;0.6770577972791785;0.015798015269847497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002256859324263928;0.14669585607715532;0.08576065432202927;0.004513718648527856;0.0;0.3926935224219235;0.029339171215431066;0.0;0.0;0.0
awm086;0.14065786459423354;0.0;0.0456187668954271;0.003801563907952258;0.0;0.001900781953976129;0.015206255631809032;0.0;0.0;0.003801563907952258;0.009503909769880645;0.013305473677832903;0.003801563907952258;0.0;0.020908601493737418;0.0;0.01900781953976129;0.0;0.003801563907952258
GongChen;1.5677536304202269;0.02090338173893636;0.01045169086946818;0.00522584543473409;0.0;0.0;0.00522584543473409;0.0;0.0;0.0;0.4337451710829294;0.7472958971669748;0.00522584543473409;0.0;0.12019444499888406;0.0;0.20903381738936358;0.0;0.01045169086946818
oldhumble;6.183602907724756;0.16489607753932684;0.37101617446348534;0.0;0.0;0.0;0.10306004846207927;0.0;0.0;0.0;0.020612009692415854;0.2267321066165744;0.04122401938483171;0.0;0.4328522035407329;0.020612009692415854;4.802598258332893;0.0;0.0
lpy;15.332569465353538;0.0;0.45997708396060616;0.05110856488451179;0.0;0.6133027786141415;0.30665138930707075;0.0;0.0;0.10221712976902358;2.4021025495720543;3.6287081068003375;0.0;0.0;1.022171297690236;0.10221712976902358;2.964296763301684;0.0;2.7087539388791253
Cassidy;0.8460597817616211;0.005640398545077474;0.014100996362693685;0.0;0.0;0.033842391270464844;0.03666259054300358;0.0;0.0;0.002820199272538737;0.042302989088081056;0.21433514471294401;0.002820199272538737;0.0;0.09306657599377832;0.011280797090154948;0.21715534398548275;0.0;0.17203215562486296
mogria;1.7945519148568196;0.0;0.1256186340399774;0.0;0.0;0.15552783262092437;0.08972759574284099;0.0;0.0;0.0;0.0;0.0;0.041872878013325794;0.0;0.0;0.0;0.0;0.0;1.3818049744397511
jameshong;0.9081218572002905;0.048433165717348826;0.015135364286671508;0.0;0.01816243714400581;0.006054145714668603;0.009081218572002905;0.0;0.0;0.012108291429337207;0.09989340429203195;0.3965465443107935;0.006054145714668603;0.0;0.07567682143335754;0.0030270728573343017;0.15740778858138368;0.0;0.06054145714668603
manobi;33.14628868985202;0.0;5.19291856141015;0.22097525793234682;0.0;4.4195051586469365;2.3202402082896416;0.0;4.4195051586469365;0.0;0.3314628868985202;0.5524381448308671;1.657314434492601;0.0;0.7734134027632138;0.0;1.3258515475940809;0.0;11.932663928346727
cwiggins;7.810287160635189;0.05206858107090126;0.05206858107090126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.030674661765149;4.712206586916564;0.02603429053545063;0.0;0.6768915539217164;0.0;0.23430861481905568;0.0;0.02603429053545063
mmirman;3.42659252606233;0.0;0.5368328290830984;0.0;0.0;0.4111911031274796;0.5139888789093495;0.0;0.09137580069499546;0.0;0.0;0.0;0.034265925260623296;0.0;0.0;0.0;0.011421975086874432;0.0;1.8275160138999091
Tortel;5.057144562925745;0.016857148543085818;0.9102860213266342;0.05057144562925745;0.0;0.08428574271542909;0.13485718834468655;0.0;0.0;0.0;0.25285722814628725;0.7754288329819476;0.033714297086171637;0.0;0.2865715252324589;0.033714297086171637;2.225143607687328;0.0;0.25285722814628725
axb095420;0.06788057428729768;0.0;0.008758783779006154;0.0;0.0;0.0;0.008758783779006154;0.0;0.0;0.006569087834254615;0.004379391889503077;0.019707263502763847;0.004379391889503077;0.0;0.004379391889503077;0.0;0.008758783779006154;0.0;0.0021896959447515385
chathuraw;2.4503767974274826;0.13068676252946573;0.04900753594854965;0.008167922658091608;0.0;0.008167922658091608;0.05717545860664126;0.0;0.0;0.0;0.1960301437941986;0.7187771939120616;0.016335845316183217;0.0;0.40022821024648886;0.0980150718970993;0.4737395141693133;0.0;0.29404521569129793
jablonkai;0.9704654272814754;0.01617442378802459;0.022644193303234427;0.01617442378802459;0.0;0.0;0.0;0.0;0.0;0.0032348847576049184;0.05499304087928361;0.12292562078898689;0.0032348847576049184;0.0;0.09704654272814754;0.006469769515209837;0.6275676429753542;0.0;0.0
J2R5M3;16.509943227961422;0.0;0.05503314409320475;0.0;0.0;0.0;0.0;0.0;0.0;0.16509943227961424;1.9261600432621662;9.025435631285578;0.0;0.0;1.2107291700505043;0.3301988645592285;3.7422537983379227;0.0;0.0
trbecker;1.1568505457995881;0.0;0.034705516373987645;0.0;0.0;0.39332918557186;0.03084934788798902;0.0;0.0;0.0;0.0;0.0;0.007712336971997255;0.0;0.0;0.0;0.0;0.0;0.6902541589937543
MarieSchweiz;6.982653278937602;0.0;0.6749898169639682;0.04655102185958401;0.0;0.3025816420872961;0.09310204371916803;0.0;0.06982653278937602;0.023275510929792007;0.3491326639468801;0.8146428825427202;0.13965306557875204;0.0;0.25603062022771206;0.25603062022771206;1.8387653634535686;0.0;2.1180714946110726
ojacquemart;18.37441702695978;0.2449922270261304;1.1024650216175869;0.4899844540522608;0.0;0.1224961135130652;0.1224961135130652;0.0;0.0;1.4087053054002499;4.471108143226879;4.226115916200749;0.0612480567565326;0.0;1.224961135130652;0.1224961135130652;4.777348427009543;0.0;0.0
javadababadoo;0.09611552872963237;0.0;0.04613545379022354;0.0;0.0;0.017300795171333826;0.009611552872963237;0.0;0.0;0.003844621149185295;0.0;0.0;0.011533863447555885;0.0;0.0;0.0;0.0019223105745926475;0.0;0.005766931723777942
leisure;48.18864963951469;0.3212576642634313;0.0;0.0;0.0;0.16062883213171564;0.0;0.0;0.0;0.0;1.9275459855805877;1.6062883213171564;0.0;0.0;2.4094324819757347;0.0;41.44223868998263;0.0;0.3212576642634313
lotka;0.8964318898174536;0.005976212598783024;0.0747026574847878;0.01494053149695756;0.0;0.02988106299391512;0.01792863779634907;0.0;0.0;0.03884538189208966;0.041833488191481166;0.09561940158052838;0.04482159449087268;0.0;0.01792863779634907;0.002988106299391512;0.4990137519983825;0.0;0.011952425197566048
saket-j;0.9889934038871256;0.0;0.10549262974796007;0.0;0.0;0.14834901058306885;0.2340617722532864;0.0;0.0;0.06263624891285129;0.0;0.0;0.006593289359247505;0.0;0.0;0.0;0.0;0.0;0.4318604530307115
beurdouche;0.9033717094371813;0.0421573464404018;0.015056195157286355;0.0;0.0;0.03011239031457271;0.018067434188743625;0.0;0.0;0.003011239031457271;0.06925849772351723;0.433618420529847;0.012044956125829084;0.003011239031457271;0.12044956125829084;0.054202302566230876;0.0933484099751754;0.0;0.009033717094371813
majgis;0.8799287339200408;0.0;0.09385906495147102;0.0029330957797334693;0.005866191559466939;0.008799287339200408;0.13785550164747307;0.0;0.023464766237867755;0.023464766237867755;0.10265835229067143;0.2522462370570784;0.014665478898667346;0.014665478898667346;0.05279572403520245;0.0;0.07919358605280367;0.0;0.0674612029338698
netroby;369.6625688125731;8.625459938960038;4.928834250834308;1.232208562708577;0.0;0.0;0.0;0.0;0.0;14.786502752502924;43.12729969480019;135.54294189794348;0.0;0.0;45.59171682021735;2.464417125417154;88.71901651501754;0.0;0.0
canvic;1.1210990230608167;0.0;0.11210990230608167;0.0;0.0;0.17937584368973067;0.06352894464011294;0.0;0.0336329706918245;0.0;0.0;0.0;0.022421980461216334;0.007473993487072111;0.0;0.0;0.0;0.0;0.7025553877847784
kicool;337.97087087478644;2.253139139165243;13.518834834991459;5.632847847913108;0.0;1.1265695695826214;3.3797087087478648;0.0;0.0;4.506278278330486;43.93621321372224;130.6820700715841;0.0;0.0;36.050226226643886;42.80964364413962;47.3159219224701;0.0;6.7594174174957296
bragil;13.520259263490136;0.0;1.081620741079211;0.0;0.0;1.0365532102009105;0.8112155558094082;0.0;0.045067530878300455;0.0;0.0;0.0;0.27040518526980273;0.0;0.0;0.0;0.13520259263490136;0.0;10.140194447617603
ilanco;0.9678850729082209;0.0;0.11937249232534725;0.0;0.0;0.09356222371446135;0.20648214888708713;0.0;0.1258250594780687;0.0032262835763607364;0.0;0.0;0.05162053722177178;0.0;0.0;0.0;0.0;0.0;0.36779632770512394
KenAdamss;0.8997230227666719;0.02099353719788901;0.005998153485111146;0.0;0.0;0.002999076742555573;0.02099353719788901;0.0;0.047985227880889166;0.005998153485111146;0.056982458108555886;0.4468624346407804;0.002999076742555573;0.002999076742555573;0.15895106735544537;0.002999076742555573;0.07497691856388933;0.0;0.047985227880889166
mauriliosi;0.39047676300272843;0.0;0.11156478942935098;0.0;0.0;0.0826405847624822;0.010330073095310276;0.0;0.0020660146190620552;0.010330073095310276;0.0;0.0;0.09297065785779249;0.0;0.0;0.0;0.0;0.0;0.08057457014342016
skinnyp;3.837855349573542;0.0;0.3198212791311285;0.0;0.0;0.5245068977750508;0.2942355768006382;0.0;0.8571210280714243;0.0;0.0;0.0;0.11513566048720626;0.02558570233049028;0.0;0.0;0.02558570233049028;0.0;1.6758635026471134
hicder;0.06287847926069075;0.0;0.010479746543448458;0.0;0.0;0.004191898617379383;0.010479746543448458;0.0;0.0;0.004191898617379383;0.0;0.0;0.014671645160827843;0.004191898617379383;0.0;0.0;0.0;0.0;0.014671645160827843
yuexiwei;10.720627156688666;0.0;1.1077981395244956;0.0;0.0;1.2507398349470111;1.322210682658269;0.0;0.7504439009682066;0.0;0.0;0.0;0.32161881470066;0.03573542385562889;0.0;0.0;0.0;0.0;5.932080360034395
ctbrownlees;0.30877404578519724;0.0;0.022055288984656946;0.0;0.0;0.006616586695397084;0.017644231187725557;0.0;0.0022055288984656946;0.004411057796931389;0.022055288984656946;0.022055288984656946;0.019849760086191253;0.0022055288984656946;0.022055288984656946;0.0;0.15438702289259862;0.0;0.013233173390794169
MostafaGazar;1.745838982725489;0.0;0.09311141241202607;0.0;0.0;0.23277853103006518;0.14548658189379074;0.0;0.0;0.0;0.0;0.0;0.023277853103006518;0.011638926551503259;0.0;0.0;0.0;0.0;1.239545677735097
tristanseifert;2.9859181473668106;0.009953060491222703;0.11943672589467243;0.0;0.0;0.12938978638589513;0.11943672589467243;0.0;0.0;0.019906120982445406;0.3085448752279038;0.3583101776840173;0.08957754442100432;0.019906120982445406;0.009953060491222703;0.0;0.4777469035786897;0.0;1.3237570453326195
rajamalw;0.7636588652176574;0.0;0.19091471630441434;0.0;0.0;0.11709435933337413;0.31564566428996504;0.0;0.0;0.0025455295507255246;0.0;0.0;0.03818294326088287;0.0;0.0;0.0;0.0;0.0;0.09927565247829546
Sedgewick;0.7951478556270408;0.0;0.06361182845016326;0.0;0.0;0.07686429271061394;0.03445640707717177;0.0;0.30480667799036565;0.0;0.0371068999292619;0.04770887133762245;0.0053009857041802725;0.0026504928520901362;0.02650492852090136;0.0026504928520901362;0.0371068999292619;0.0;0.15637907827331804
choonsiong;0.9866289697256403;0.11510671313465803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10195166020498284;0.45056056284137574;0.0032887632324188013;0.0;0.07564155434563243;0.03288763232418801;0.20719208364238448;0.0;0.0
alpocr;10.385551582173875;0.034618505273912914;0.034618505273912914;0.034618505273912914;0.0;0.0;0.034618505273912914;0.0;0.0;0.7269886107521711;1.3501217056826036;6.05823842293476;0.06923701054782583;0.0;1.1077921687652132;0.4500405685608679;0.38080355801304205;0.0;0.10385551582173874
josbrahol;4.277482536500937;0.0;1.425827512166979;0.0;0.0;0.4277482536500937;0.5132979043801125;0.0;0.5132979043801125;0.0;0.0;0.0;0.04277482536500937;0.04277482536500937;0.0;0.0;0.0;0.0;1.3117613111936206
usmanghani;30.127133714726725;0.0;4.016951161963563;0.0;0.0;2.309746918129049;2.611018255276316;0.0;0.0;0.0;0.0;0.0;1.0042377904908908;0.10042377904908908;0.0;0.0;0.0;0.0;20.084755809817818
willtonkin;151.4460999123576;0.0;1.5144609991235758;0.504820333041192;0.0;0.504820333041192;0.0;0.0;0.0;2.019281332164768;25.74583698510079;74.20858895705521;0.0;0.0;15.64943032427695;0.0;28.26993865030675;0.0;3.0289219982471516
fritzprix;0.11632637863041341;0.002423466221466946;0.02423466221466946;0.007270398664400838;0.0;0.0;0.0;0.0;0.0;0.007270398664400838;0.014540797328801676;0.019387729771735567;0.007270398664400838;0.0;0.014540797328801676;0.0;0.019387729771735567;0.0;0.0
Gwildor;123.67710351277329;10.718682304440351;1.2367710351277328;0.0;0.0;0.4122570117092443;0.0;0.0;0.0;0.0;6.5961121873479085;40.401187147505944;0.0;0.0;14.42899540982355;4.947084140510931;44.93601427630763;0.0;0.0
mskonline;0.9165540805627699;0.06721396590793645;0.012220721074170264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2413592412148627;0.003055180268542566;0.0;0.1710900950383837;0.06721396590793645;0.3544009111509377;0.0;0.0
rafaeletc;5.917406970349271;0.0;0.8678863556512263;0.0;0.0;0.2958703485174635;0.4536678677267774;0.0;1.084857944564033;0.0;0.0;0.0;0.11834813940698541;0.07889875960465693;0.0;0.0;0.0;0.0;3.017877554878128
dazdaz;1.1640005351169127;0.0;1.0320804744703291;0.0;0.0;0.0;0.06984003210701475;0.0;0.0;0.0;0.0;0.0;0.003880001783723042;0.0;0.0;0.0;0.0;0.0;0.05820002675584563
kenaum;1.47969334953765;0.0;0.049323111651255;0.0;0.0;0.069052356311757;0.1824955131096435;0.0;0.0;0.0;0.0;0.0;0.0345261781558785;0.0;0.0;0.0;0.0;0.0;1.144296190309116
sharatsc;0.744047085090769;0.0;0.009920627801210254;0.0;0.0;0.0024801569503025635;0.017361098652117945;0.0;0.0;0.13392847531633842;0.047122982055748705;0.16617051567027175;0.004960313900605127;0.0;0.13392847531633842;0.0;0.16865067262057432;0.0;0.05952376680726152
guilhermeka;14.233085444089287;0.0;1.1860904536741073;0.8539851266453573;0.0;0.0;0.0;0.0;0.0;0.42699256332267865;0.0;0.33210532702875006;0.0;0.0;1.613083016996786;0.0;8.919400211629286;0.0;0.47443618146964295
Duezguen;0.007317710041216606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024392366804055353;0.0;0.0;0.004878473360811071;0.0;0.0;0.0;0.0;0.0;0.0
gzdsvnc;3.1089951072909177;0.0;0.5907090703852743;0.0;0.0;0.528529168239456;0.33162614477769786;0.0;0.14508643834024282;0.0;0.0;0.0;0.09326985321872752;0.18653970643745504;0.0;0.0;0.0;0.0;1.233234725892064
jasonmel;4.899876728024138;0.0;0.40832306066867813;0.0;0.0;0.8983107334710919;0.26132675882795403;0.0;0.016332922426747127;0.0;0.0;0.0;0.2449938364012069;0.0;0.0;0.0;0.0;0.0;3.0705894162284597
jueqingsizhe66;0.8806771782328541;0.0;0.14384393911136617;0.0;0.0;0.1262303955467091;0.11742362376438054;0.0;0.020549134158766594;0.005871181188219027;0.011742362376438054;0.09393889901150443;0.06164740247629978;0.01761354356465708;0.014677952970547567;0.0;0.0;0.0;0.2671387440639657
quack1;45.525839250931334;0.0;1.5175279750310444;1.062269582521731;0.0;0.0;0.0;0.0;0.0;0.0;6.52537029263349;25.949728373030858;0.0;0.0;4.704336722596238;1.2140223800248355;4.552583925093133;0.0;0.0
fantasy-mark;0.007317710041216606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024392366804055353;0.0;0.0;0.004878473360811071;0.0;0.0;0.0;0.0;0.0;0.0
IsiRoca;1.9816168342019727;0.0;0.27082096734093625;0.0;0.0;0.11889701005211835;0.31045330402497573;0.0;0.006605389447339909;0.0;0.0;0.0;0.03302694723669954;0.019816168342019727;0.0;0.0;0.006605389447339909;0.0;1.215391658310543
stevenspasbo;0.8942013834661544;0.008942013834661543;0.035768055338646174;0.0;0.0;0.005961342556441029;0.056632754286189774;0.0;0.005961342556441029;0.005961342556441029;0.14605289263280521;0.3666225672211233;0.017884027669323087;0.005961342556441029;0.06855543939907184;0.008942013834661543;0.10730416601593852;0.0;0.05365208300796926
boes-matt;2.076828055383043;0.11076416295376229;0.13153244350759272;0.0;0.0;0.062304841661491285;0.04153656110766086;0.0;0.0;0.027691040738440573;0.0;0.03461380092305071;0.006922760184610143;0.006922760184610143;0.06922760184610142;0.0;0.8999588239993186;0.0;0.6853532582764041
arielpts;6.641899624291928;0.0;1.1291229361296278;0.0;0.0;1.0405642744724022;0.7306089586721121;0.0;0.04427933082861286;0.0;0.0;0.0;0.22139665414306428;0.11069832707153214;0.0;0.0;0.0;0.0;3.365229142974577
bsouza;26.98445582909012;0.0;0.8095336748727036;0.0;0.0;0.0;0.4497409304848353;0.0;0.0;0.08994818609696706;0.2698445582909012;1.0793782331636048;0.17989637219393412;0.0;0.08994818609696706;0.0;23.92621750179324;0.0;0.08994818609696706
johnmurrayvi;4.215406628173977;0.25292439769043856;0.36533524110841126;0.014051355427246587;0.0;0.3091298193994249;0.14051355427246587;0.0;0.0;0.0;0.3512838856811647;1.6159058741333576;0.014051355427246587;0.0;0.0;0.0;0.25292439769043856;0.0;0.8992867473437816
mikegioia;0.869319161105668;0.00869319161105668;0.028977305370188933;0.0;0.002897730537018893;0.07244326342547233;0.08982964664758569;0.0;0.01738638322211336;0.0;0.11301149094373683;0.19994340705430363;0.014488652685094467;0.0;0.00869319161105668;0.052159149666340075;0.11011376040671794;0.0;0.15068198792498244
blue119;5.168925346120574;0.0;0.5858115392269984;0.06891900461494098;0.0;0.13783800922988196;0.05168925346120574;0.0;0.0;0.017229751153735245;0.44797352999711637;0.32736527192096965;0.03445950230747049;0.0;0.10337850692241148;0.0;2.9118279449812565;0.0;0.4824330323045869
GioMac;2.6337111367572796;0.0;0.21947592806310665;0.0;0.0;0.44773089324873755;0.09656940834776692;0.0;0.0;0.0;0.16680170532796104;0.44773089324873755;0.0263371113675728;0.008779037122524267;0.0;0.0;0.16680170532796104;0.0;1.0534844547029119
liangsun;12.352833526505215;0.0;0.28823278228512167;0.0;0.0;0.5764655645702433;0.8235222351003477;0.0;0.04117611175501738;0.0;0.04117611175501738;0.12352833526505215;0.12352833526505215;0.0;0.08235222351003477;0.0;0.16470444702006953;0.0;10.08814737997926
MrZorox;0.014635420082433213;0.0;0.0;0.0;0.0;0.0;0.007317710041216606;0.0;0.0;0.0024392366804055353;0.0;0.0;0.004878473360811071;0.0;0.0;0.0;0.0;0.0;0.0
kwenzel;0.15774162085413884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004853588333973503;0.021841147502880763;0.08736459001152305;0.012133970834933758;0.0;0.009707176667947006;0.0;0.021841147502880763;0.0;0.0
miktsai;0.08167265942606051;0.0;0.03629895974491578;0.0022686849840572363;0.0;0.0;0.011343424920286182;0.0;0.0;0.004537369968114473;0.0022686849840572363;0.0022686849840572363;0.011343424920286182;0.004537369968114473;0.0;0.0;0.0;0.0;0.006806054952171709
javespi;1.7486138255177537;0.0;0.19817623355867875;0.0;0.0;0.26229207382766306;0.15737524429659783;0.0;0.005828712751725845;0.22731979731730798;0.0;0.0;0.02331485100690338;0.005828712751725845;0.0;0.0;0.0;0.0;0.8684782000071509
ashrak;5.35123353984718;0.017837445132823933;0.4102612380549505;0.0;0.0;0.053512335398471805;0.017837445132823933;0.0;0.0;0.0;0.5529607991175419;1.4269956106259147;0.017837445132823933;0.017837445132823933;0.17837445132823934;0.0;2.5685920991266467;0.0;0.08918722566411967
clemenshrd;0.8855021468473442;0.0;0.20661716759771365;0.0;0.0;0.04132343351954273;0.18890712466076676;0.0;0.005903347645648961;0.0029516738228244806;0.008855021468473442;0.005903347645648961;0.03542008587389377;0.0029516738228244806;0.0;0.0;0.12397030055862819;0.0;0.2626989702313788
wltr;0.768039960834703;0.012800666013911718;0.03840199804173515;0.0025601332027823435;0.0;0.01536079921669406;0.010240532811129374;0.0;0.0;0.0025601332027823435;0.02304119882504109;0.1587282585725053;0.0025601332027823435;0.0025601332027823435;0.08192426248903499;0.06144319686677624;0.343057849172834;0.0;0.012800666013911718
Brejneff;0.2512546457938058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002305088493521154;0.06915265480563462;0.12908495563718464;0.004610176987042308;0.0;0.025355973428732696;0.0;0.020745796441690386;0.0;0.0
gujiaxi;0.8617669034231595;0.00574511268948773;0.03734323248167025;0.0;0.04596090151590184;0.0;0.0;0.0;0.0;0.0;0.048833457860645704;0.149372929926681;0.002872556344743865;0.0;0.01149022537897546;0.002872556344743865;0.5572759308803098;0.0;0.0
Jackarain;6.890576737551171;0.09187435650068228;0.20671730212653514;0.0;0.0;0.13781153475102342;0.16078012387619398;0.0;0.0;0.16078012387619398;0.5742147281292642;0.7349948520054582;0.02296858912517057;0.0;0.04593717825034114;0.0;4.501843468533432;0.0;0.25265448037687627
besser;0.7444214059294313;0.014888428118588627;0.03225826092360869;0.0;0.0;0.0049628093728628754;0.0024814046864314377;0.0;0.0;0.0049628093728628754;0.037221070296471565;0.1439214718130234;0.0024814046864314377;0.0;0.05707230778792307;0.0024814046864314377;0.38213632171044143;0.0;0.05955371247435451
